time,0#0,0#1,0#2,0#3,0#4,1#0,1#1,1#2,1#3,1#4,2#0,2#1,2#2,2#3,2#4,3#0,3#1,3#2,3#3,3#4,4#0,4#1,4#2,4#3,4#4,myVelocity,myHeading,myX,myY,mySection,averageEnemyDistance,gotHit
827,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,332.7232366168863,92.66100904896066,299.2331945717126,0#2,282.91989483273613,0
856,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,336.88579201667307,136.92565198275994,211.80275821181957,0#1,308.5611770783875,0
886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,16.135792016673008,168.67572022881708,141.9139985653065,1#1,244.49948875202173,0
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,130.38579201667304,277.05319026594583,175.47211889049143,1#1,329.95302695989926,0
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,86.06521794363056,289.9646420831781,147.02931400572126,1#1,441.2493626057719,0
963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,86.06521794363057,443.6016341371406,157.59693779779275,2#1,432.46387132337424,0
988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,333.1489483910688,449.3285026012393,211.47303289266264,2#1,379.8631332466998,0
16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,348.36528775955185,501.31184162088334,187.64824031574773,3#1,332.86495931878113,0
42,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,348.3652877595517,472.67450950850105,326.73060156074934,2#2,349.4280987793127,0
66,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,348.51032765519835,455.03793639540095,412.7043098932331,2#3,389.6798807168564,0
90,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,348.5103276551984,426.3543894551781,553.8186399059148,2#4,515.007346872989,0
121,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,304.04370576436105,452.7476883248081,561.0856981046543,2#4,613.7047641536541,0
138,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,304.5128118228587,520.3702083453602,515.1751444260364,3#4,621.7065486432647,0
169,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,303.4872100322448,674.6618749278435,413.1012416731792,4#3,629.798128867525,0
186,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,287.9872100322536,690.1141537794316,401.3513847280045,4#3,640.9836138368437,0
235,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,235.03384915253665,467.9653872329039,281.6347699828472,2#2,302.2106677695272,1
267,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,163.15538706849208,450.5388123192638,341.5226953776236,2#2,359.6657656223736,0
296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,135.84100611096778,442.65761773492807,362.2130142257494,2#3,419.7532281248921,0
320,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,136.27303002005675,539.6912226459674,262.2773581428523,3#2,416.48952789429904,0
348,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,136.2730300200567,613.6520457644751,184.9546794280485,3#1,371.767472097864,0
369,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,136.27303002005672,711.1144388458736,83.06217757022296,4#0,496.4824191458154,0
393,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8.0,132.71218798524274,732.8339347830073,57.67937593430271,4#0,493.5511749750795,0
417,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8.0,132.71218798524285,627.0270086916652,155.35687790431282,3#1,424.4748513962348,0
448,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,118.20553799523503,519.2218210163282,226.6485198370025,3#1,367.6698129284761,0
473,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,118.20553799523503,421.4022082174291,279.1111098595459,2#2,355.25906069228495,0
496,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0264079520983245,123.00754162833545,381.0,300.0,2#2,378.75179832921,0
512,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,149.4315182840652,377.5918188167369,348.78523804575616,2#2,353.31533878058235,0
536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,179.95361310830498,382.7103800555709,386.0943237782118,2#3,328.18439938546743,0
575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,246.0785756408491,466.8212494830503,476.04898005647794,2#3,391.03580398730753,1
609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,240.6294598235367,613.3246928557378,556.178034047598,3#4,562.6944108483751,0
631,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,272.3102764340846,565.8959123606653,562.3679958350807,3#4,514.8689153561322,0
656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,272.3102764340846,422.0129582821983,568.1727805557817,2#4,469.3239819144128,0
680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,272.3102764340848,257.1470734006212,574.8240963815849,1#4,334.5743564590687,0
704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,271.55515950506714,172.02062699587046,577.5198019820127,1#4,397.2266355621184,0
720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,279.2527402130638,151.01307183268747,577.9753270936151,0#4,351.8891871029856,0
745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,279.5467669214038,246.73970051196773,561.9074140048052,1#4,361.23261203828207,0
19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,242.55204587513688,671.3049139236538,240.34211881883385,4#2,456.8696046264734,0
42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,242.5520458751368,552.3893064360219,178.57579874188897,3#1,406.4251298316397,0
66,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.5,243.27818921539875,475.2913900125004,139.03710387615598,2#1,479.435958290706,0
89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,243.2781892153988,375.69955864331126,88.90012027591347,2#0,455.9169819429754,0
113,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.000000000000024,282.0081292302219,329.12888423908475,70.67371042838505,2#0,461.129529701552,0
156,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,331.5043281290117,261.457825890484,214.8937985109202,1#1,201.70491828444253,1
197,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,331.5043281290116,168.42481316246625,386.27016369220337,1#3,260.1277643289069,1
225,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,24.43224909979777,155.90621486020837,416.6477336632639,0#3,360.37000683140826,0
252,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.652032811047752,80.38937462098845,227.57861496107847,445.91259292290056,1#3,356.8658015619799,0
277,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,63.98071721231443,303.57660709717806,482.3147534404598,1#4,344.4452128253699,0
315,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.0,327.4807172123131,348.7262404538458,472.2373218327714,2#3,277.66040302485686,0
338,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.375,339.67202889938045,364.16001542130977,435.875762569052,2#3,294.78023072108766,1
369,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,339.6720288993805,406.8459888032067,320.6534847689669,2#2,317.96743257372685,0
398,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,339.6720288993805,466.5976667009585,159.36573883517525,2#1,374.0291758948172,0
434,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1251071366211715,334.3191383924161,481.0,118.0,3#0,358.3895940898983,1
455,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,299.4162991665044,390.36170812905135,170.6453119758811,2#1,258.97382827578235,1
480,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.998032835654837,299.41629916650453,285.834526500219,229.5825343837957,1#1,242.6861562032266,0
504,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,299.70187286228634,220.759966697548,266.8327663731033,1#2,236.2429266294921,0
538,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,355.9575068469475,168.9829376975312,300.8733410336316,1#2,234.81720167813583,0
566,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,357.2736890060937,167.04869701169105,351.97736275448875,1#2,226.5823635455257,0
584,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,163.0,437.0,1#3,268.66280582063024,0
614,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,24.914381928243618,132.95753108786408,419.1472743405666,0#3,289.6518841550041,0
644,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,326.31393851390646,85.07346904657041,402.1451863360608,0#3,182.78967646266875,1
666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,274.5317758325092,123.84962374840812,388.96827158241314,0#3,208.71445929849108,0
694,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,274.53177583250914,220.5463695022494,381.30411079228224,1#3,268.9436043761185,0
726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,274.53177583250914,220.5463695022494,381.30411079228224,1#3,374.74524680107686,0
758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,274.53177583250914,220.5463695022494,381.30411079228224,1#3,350.0814191013285,0
15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-8.0,157.096367036809,294.6688480021164,256.54603676938217,1#2,274.6459261695699,0
42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.8797379445921423,198.65791443928148,259.28144325446254,254.83350377663973,1#2,378.945983901592,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-6.0,145.3054161169342,202.37767035286456,345.8972826352968,1#2,374.2950838183024,0
90,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,155.30541611693482,149.0,423.0,0#3,320.4471221576764,0
139,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,215.5,163.5526848520116,331.7844107796122,1#2,241.86039710714212,1
181,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-7.536766896908619,218.8885065367895,264.33877969280667,456.7412697848487,1#3,294.0572195591999,0
209,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,234.9796501113967,274.255533783328,466.81008796468507,1#3,302.7043105287028,1
229,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,205.50252118403145,261.76956021161124,440.6356641130242,1#3,281.4265060232607,1
232,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,205.50252118403145,260.47790777315777,437.9279650938869,1#3,280.73304979740914,1
245,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,205.50252118403156,245.83918013735197,407.2407095436639,1#3,237.80185248630468,1
271,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,158.45314794310477,240.0672656433312,394.0022648982685,1#3,219.0062794928172,1
296,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,158.45314794310482,259.5321478076377,344.70603418709084,1#2,178.4613783551379,0
341,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,126.51475689164764,253.43461383524516,327.0592207703189,1#2,207.43074952781757,1
389,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,165.1346424922603,283.1833566145753,205.9371215916001,1#1,362.40286409843657,0
419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,165.13464249226033,300.62865124997245,140.21298831405747,1#1,378.1136617582727,1
89,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,120.5833982042418,415.9071828998765,186.1491044538613,2#1,250.26245341438275,1
236,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5,206.95648492013916,81.27531632002525,125.72160274686657,0#1,455.8464219473631,1
277,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-8.0,180.14057623581286,30.79220575255257,62.30780841350533,0#0,470.0458228712955,1
293,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4.230815500034289,180.14057623581294,30.993960349685352,144.53837640913102,0#1,412.2470002052399,1
301,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-5.0,181.7357045889284,31.454336899611537,161.99311768718073,0#1,428.7370704156903,1
317,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-8.0,181.7357045889284,34.42267131040691,259.9481532434281,0#2,372.9715752111805,1
341,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,199.25,37.8330294681925,347.8729857937978,0#2,261.9597970898047,1
388,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-7.0,274.6300732539658,211.32704820897047,369.0721522538999,1#3,294.95165733574873,0
435,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.0,214.71883479846892,274.61860825903653,334.10752368362694,1#2,278.8049032755882,1
443,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,214.71883479846892,231.3328268441756,271.6388024920989,1#2,308.3320629919779,1
476,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-2.0,253.75625742988183,238.00570628046088,272.48854898238875,1#2,313.1015319640194,0
507,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-8.0,261.0273733851036,348.461570474479,298.8623532328125,2#2,302.612666869243,0
540,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,261.0273733851051,476.0,319.0,2#2,138.79579579485525,1
76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-1.0,283.1978111729732,673.973587625677,316.7716863229493,4#2,185.4718915326988,1
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,216.2852671251389,630.0015096696959,264.5020562742408,3#2,223.2244732861526,1
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,216.28526712513883,576.7389764099532,191.9548126963155,3#1,237.59142631265985,1
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,216.28526712513883,574.9635586346285,189.536571243718,3#1,209.06316776498576,1
120,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,217.5000000000001,332.6192865709825,381.1210453738146,2#3,238.90511732934863,1
164,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-8.0,262.4684912305176,397.6972701905741,381.6280789314125,2#3,230.4204696545195,1
187,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,262.4684912305175,421.4902205335801,384.7737925190181,2#3,235.5799655043336,1
195,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,262.4684912305175,421.4902205335801,384.7737925190181,2#3,254.6058273654867,1
208,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-5.0,262.4684912305176,436.36081449795887,386.7398635112717,2#3,277.37672971681974,1
240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0,262.4684912305175,543.4290910414861,400.895574655497,3#3,308.36123187782886,0
270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-5.0,262.4684912305176,668.3420803422682,417.4105709904268,4#3,348.52816700127704,0
301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,239.94351248418937,747.6961383864236,423.5173248357944,4#3,330.0981553788601,1
326,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,239.9435124841894,662.873998817874,374.4336754297706,4#3,326.60542372458264,0
349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,262.58427195181287,582.1630268174868,332.24952602088706,3#2,316.26096618853444,0
400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-8.0,236.46395301569257,495.0073828397999,336.8886142077744,3#2,219.4846464394202,1
436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,236.46395301569257,509.1775358474832,346.2804598058901,3#2,154.97456282079895,0
464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.087304639804505,236.4639530156919,550.9272282291582,373.9517675472328,3#3,295.847423318886,0
490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,214.90249561592464,608.7903411984322,456.8328223844194,3#3,623.0545722486916,0
512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,212.4008534031763,631.4660003075384,488.7342748127773,3#4,721.7319446996925,0
537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,214.6241550799488,577.2440486849275,410.14655326782656,3#3,554.9792788924645,1
561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,214.62415507994896,511.59085569750414,315.0626185963853,3#2,475.1357700699875,0
594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,137.5,449.0693641099101,248.4707974636628,2#2,229.1571513176056,1
635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,249.0639799444316,382.7285887220407,203.47535103116203,2#1,229.3163753420152,0
666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,268.98743084845364,251.20423355770765,181.67524094336397,1#1,167.45148551147582,0
686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,218.98743084845376,213.0,181.0,1#1,185.53975315279476,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,-1.536454354477538,20.58950455622253,681.0,214.0,4#1,159.7079939035083,0
46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-3.0,29.00050550713021,657.6500177238162,154.52203195280717,4#1,203.29388774837267,0
75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-8.0,68.9254449103376,545.2546708301519,100.57600993052556,3#0,138.46155191718466,0
118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-8.0,108.93664778076536,408.0505530818412,128.33863089160914,2#1,234.0957462652508,1
140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.8298876719978177,107.47811453372594,337.5553583625796,152.39952383738844,2#1,312.5097186910995,1
159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-4.0,107.478114533726,242.98347677401756,182.1782131957246,1#1,362.9664411931847,1
166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,131.60755591459198,246.0,180.0,1#1,362.772920495584,1
188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.0,63.0545574999141,274.55393447781137,182.82065061389216,1#1,353.9551003393863,1
225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.0,63.04376919444792,444.80237180875474,269.40280574052275,2#2,311.4781322251435,0
259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.5,83.41527253248275,518.3560071643966,300.99323344878604,3#2,259.8917234158578,0
288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-5.0,82.346775563819,622.2013257680651,312.69892338911484,3#2,321.05384045818414,0
312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-5.375000000000002,135.38270461647545,582.0300848212433,339.4046549693202,3#2,295.3310786759065,0
336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-8.0,132.27368900609375,495.0440877926799,422.86901109756377,3#3,297.4666519283116,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0,133.02368900609167,366.07403364842025,539.8444560103163,2#4,301.3278502535213,1
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.73788154314827,98.24073180377007,416.1164996780119,532.9819708254614,2#4,319.5191349581629,1
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.999999999999982,328.5231606504161,430.52215385963854,510.14714869592376,2#4,324.51317058018896,1
487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.715418798867373,304.238895465953,516.1637306365036,414.9303426430875,3#3,297.38204379897,0
519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2.0,309.6833933577424,599.7591526425326,345.89971784386114,3#2,156.73425619983632,0
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8.0,270.0476110924974,568.3808071481051,340.0147184079379,3#2,82.49726131248522,1
596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,214.07719528013075,433.38143793774736,237.30299521232223,2#1,157.19529979516537,1
628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.440892098500626e-16,242.843230383595,471.1331924420098,249.45153375670424,2#2,261.44842933469346,0
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-8.0,286.58073266991795,591.5172231346189,223.81756721998136,3#1,230.28043275145416,1
145,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,258.0492191602999,266.89782988504635,36.69316447912404,1#0,327.9733340080182,1
157,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3164166472666461,258.0492191602998,240.0,31.0,1#0,326.15989377319505,1
165,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-3.0,236.78653164574976,244.013091534298,33.96591391705077,1#0,336.1001727243043,1
282,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,282.07308787798263,603.6551879304786,143.98746692948296,3#1,344.95941679845265,1
407,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,286.9413659472778,324.14548130700285,278.39679523357506,2#2,295.7504696466869,1
428,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.0,238.95513305730896,345.0011784481252,289.5159251481007,2#2,280.58267589181634,1
458,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.0,294.51801320280344,452.3185014408589,294.4574956553558,2#2,242.49955948582087,1
504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.862964198783956,290.36982170777094,568.8089991261679,240.69962086916297,3#2,255.9824991441294,0
527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,298.1237353832871,626.0,210.0,3#1,342.81190177705327,0
